country_code	name	2025	2030	2035	2040	2045	2050	2055	2060	2065	2070	2075	2080	2085	2090	2095	2100
50	Bangladesh	169893.201	173506.256	175520.337	175790.622	174168.059	170973.988	166218.537	160185.518	152787.927	144485.941	135418.079	125810.582	115452.463	105143.194	94766.973	84071.425
64	Bhutan	799.037	818.207	828.506	830.787	825.814	814.449	797.302	772.474	739.786	701.61	658.464	611.804	563.845	515.862	469.136	423.736
356	India	1424424.123	1457805.624	1478754.543	1488138.593	1484198.555	1468132.905	1440343.451	1401209.235	1352889.102	1294794.918	1232971.282	1165985.844	1096701.835	1027682.886	958564.779	890103.337
364	Iran (Islamic Republic of)	88031.878	91059.736	93208.329	94785.495	95980.372	96653.951	96565.996	95372.162	93606.514	91323.298	88744.537	86305.391	83935.304	81640.288	79453.297	76863.88
462	Maldives	516.009	506.439	517.4	525.586	530.615	531.359	525.739	512.456	493.88	469.718	441.861	411.338	380.019	351.435	325.922	302.596
524	Nepal	31173.393	32154.243	32369.191	32212.915	31769.993	31081.499	30069.56	28735.581	27169.714	25280.148	23286.094	21085.734	18725.941	16323.052	13984.663	11749.197
586	Pakistan	238067.872	253407.208	266835.611	278566.311	288266.984	295259.101	299769.863	300688.048	298953.884	294736.772	287634.123	278531.722	268436.465	257479.459	244798.382	231729.91
144	Sri Lanka	21523.151	21456.002	21239.109	20881.478	20360.143	19659.118	18810.101	17891.61	16869.824	15803.56	14677.221	13494.621	12303.676	11052.633	9789.058	8472.832
906	Eastern Asia	1684703.843	1674763.146	1654221.17	1622141.261	1579929.642	1530188.816	1472807.687	1410985.737	1348457.856	1289789.602	1232052.699	1173871.366	1119917.855	1065901.701	1016944.71	966540.664
156	China	1447609.478	1440582.04	1423672.172	1397296.854	1361444.52	1317717.186	1266798.025	1213327.543	1159830.533	1106299.978	1054114.553	1005477.971	955037.366	907470.627	863197.735	820154.565
344	China, Hong Kong SAR	7696.622	7898	7937.465	7893.958	7788.247	7641.216	7488.956	7331.981	7175.736	7023.219	6849.62	6680.521	6523.212	6419.147	6334.475	6281.819
446	China, Macao SAR	688.646	721.037	746.279	765.992	781.526	794.295	802.667	807.068	809.603	809.786	808.079	806.164	803.298	802.488	807.991	815.646
158	China, Taiwan Province of China	23785.687	23609.879	23264.845	22705.047	21921.973	21006.849	20020.168	18981.358	17950.588	16906.275	15877.627	14872.418	13938.039	13106.545	12362.577	11700.358
408	Dem. People's Republic of Korea	25959.858	25944.53	25685.134	25229.679	24635.602	23945.255	23164.457	22279.903	21341.853	20343.151	19336.389	18356.49	17381.849	16422.407	15427.359	14473.748
392	Japan	122971.631	118708.722	114031.803	109103.959	104284.25	99574.41	94856.163	89888.512	84797.236	79813.822	75072.151	70914.87	67046.37	63557.066	60274.904	56917.873
496	Mongolia	3476.635	3631.533	3757.987	3875.058	3976.062	4061.328	4120.912	4147.692	4152.174	4137.545	4121.821	4099.455	4071.886	4042.7	3990.212	3920.171
410	Republic of Korea	50875.709	50122.277	49000.369	47341.843	45335.174	42926.554	40323.194	37540.239	34707.803	31976.592	29438.442	26988.112	24814.325	22767.973	20901.751	19201.139
920	South-Eastern Asia	694450.947	715654.51	731270.866	741768.568	746937.257	746868.954	741905.38	733198.24	721035.604	706575.109	689069.74	670798.124	649634.11	627698.829	604745.839	580410.53
