country_code	name	2025	2030	2035	2040	2045	2050	2055	2060	2065	2070	2075	2080	2085	2090	2095	2100
729	Sudan	48942.566	54094.197	59257.537	64523.26	69773.426	74880.201	79724.871	84245.104	88370.178	92089.62	95362.297	98118.726	100290.198	101852.2	102831.783	103291.35
788	Tunisia	12237.141	12481.036	12601.667	12667.914	12686.863	12636.192	12489.421	12238.245	11896.569	11492.09	11049.791	10585.798	10107.315	9613.605	9098.132	8557.183
732	Western Sahara	661.985	720.219	771.962	819.757	863.219	901.64	933.809	959.222	978.456	992.627	1003	1010.3	1014.685	1016.255	1015.052	1011.384
922	Western Asia	298482.133	313321.391	325069.712	335279.27	343620.354	349536.788	352716.594	352934.301	350371.202	345483.707	338761.157	330511.672	320875.871	309907.262	297708.016	284469.483
51	Armenia	2951.54	2905.125	2835.95	2757.17	2670.645	2573.147	2461.942	2336.857	2199.976	2054.681	1905.233	1756.697	1612.896	1474.943	1340.317	1206.529
31	Azerbaijan	10407.272	10518.638	10533.568	10479.789	10329.503	10081.609	9759.003	9382.165	8962.204	8505.444	8023.829	7536.174	7061.408	6603.517	6153.098	5702.743
48	Bahrain	1850.461	1974.021	2047.248	2096.071	2129.079	2146.51	2148.951	2137.296	2112.458	2075.419	2026.641	1965.904	1893.2	1809.518	1718.54	1626.689
196	Cyprus	1233.575	1246.989	1252.553	1255.079	1253.305	1245.347	1229.573	1206.14	1177.01	1144.294	1109.046	1072.009	1034.058	996.127	959.58	925.471
268	Georgia	3899.59	3779.286	3643.041	3504.025	3360.06	3206.867	3042.236	2867.552	2686.728	2504.141	2322.419	2143.03	1966.143	1790.722	1614.148	1434.443
368	Iraq	44771.278	49032.258	53149.847	57235.448	61113.057	64625.487	67683.101	70274.188	72392.967	74033.484	75178.85	75798.733	75892.22	75474.222	74601.008	73324.798
376	Israel	9246.482	9784.204	10288.183	10790.535	11285.683	11751.744	12163.146	12502.581	12772.494	12986.264	13159.46	13291.703	13373.438	13391.385	13338.581	13214.485
400	Jordan	10238.131	10386.634	10738.18	11174.346	11510.406	11723.571	11814.267	11798.274	11691.896	11504.903	11243.203	10907.194	10498.533	10024.86	9499.764	8939.978
414	Kuwait	4487.386	4665.265	4804.505	4917.608	4983.26	4983.522	4931.625	4853.525	4779.755	4732.435	4710.959	4696.014	4661.964	4596.385	4506.215	4407.322
422	Lebanon	6330.414	6034.009	5976.386	6013.601	6005.517	5954.368	5857.798	5715.742	5532.615	5315.713	5071.919	4807.072	4526.953	4237.556	3945.83	3658.136
512	Oman	5532.589	5831.722	6012.174	6167.59	6305.932	6440.06	6533.872	6569.14	6540.065	6452.678	6318.544	6148.941	5952.504	5737.261	5512.025	5277.973
634	Qatar	3103.185	3277.567	3408.847	3499.59	3574.054	3630.325	3665.065	3675.868	3664.117	3634.096	3590.162	3534.694	3468.956	3397.449	3326.498	3261.688
682	Saudi Arabia	36925.595	38493.108	39613.751	40358.145	40835.374	40989.599	40732.954	40056.591	39024.575	37768.466	36406.574	34997.509	33552.552	32056.227	30496.245	28879.403
275	State of Palestine	5664.597	6192.26	6689.918	7172.892	7625.96	8031.676	8374.867	8651.444	8859.295	8998.596	9066.677	9063.67	8990.806	8853.433	8656.348	8404.644
760	Syrian Arab Republic	22860.337	26111.241	27537.217	28591.095	29539.598	30298.916	30755.143	30846.967	30580.801	30027.3	29280.331	28422.706	27503.727	26522.955	25431.425	24182.375
792	Turkey	85913.698	87111.655	88260.145	88972.619	89152.744	88728.836	87578.66	85657.285	83059.917	79967.012	76522.582	72816.614	68882.495	64742.045	60438.665	56047.785
784	United Arab Emirates	10231.698	10420.509	10273.428	10041.13	9762.028	9433.626	9270.692	9199.508	9153.094	9104.537	9077.412	9081.316	9107.688	9137.237	9150.327	9136.621
887	Yemen	32834.305	35556.9	38004.771	40252.537	42184.149	43691.578	44713.699	45203.178	45181.235	44674.244	43747.316	42471.692	40896.33	39061.42	37019.402	34838.4
921	CENTRAL AND SOUTHERN ASIA	2106170.104	2174012.893	2220808.612	2253251.641	2269573.816	2267434.04	2245348.066	2204090.421	2146491.853	2074983.788	1991718.152	1898753.209	1798170.898	1692569.708	1584139.433	1475391.999
5500	Central Asia	78693.171	81971.577	84748.271	87412.328	89606.584	90962.483	91473.883	91316.16	90627.657	89426.042	87733.668	85627.192	83196.43	80471.192	77414.738	74004.293
398	Kazakhstan	19624.993	20218.65	20714.266	21209.798	21640.298	21926.764	22039.22	22002.837	21861.156	21638.823	21343.553	20977.392	20545.597	20042.934	19449.419	18742.639
417	Kyrgyzstan	6946.162	7279.362	7567.24	7847.485	8098.159	8290.386	8411.108	8460.492	8449.781	8390.94	8291.524	8153.271	7972.063	7743.863	7470.92	7160.338
762	Tajikistan	10466.018	11296.236	12144.533	13065.492	13941.589	14669.791	15283.241	15834.735	16327.04	16699.91	16928.686	17033.795	17041.664	16954.044	16749.284	16415.493
795	Turkmenistan	6378.516	6629.746	6823.633	6998.108	7139.135	7217.44	7219.21	7151.471	7033.966	6881.729	6700.206	6488.574	6248.343	5981.757	5691.641	5384.34
860	Uzbekistan	35277.482	36547.583	37498.599	38291.445	38787.403	38858.102	38521.104	37866.625	36955.714	35814.64	34469.699	32974.16	31388.763	29748.594	28053.474	26301.483
5501	Southern Asia	2027476.933	2092041.316	2136060.341	2165839.313	2179967.232	2176471.557	2153874.183	2112774.261	2055864.196	1985557.746	1903984.484	1813126.017	1714974.468	1612098.516	1506724.695	1401387.706
4	Afghanistan	43153.871	47004.863	50486.794	53694.355	56513.303	58806.301	60499.926	61554.704	61969.873	61758.254	60932.816	59518.802	57555.559	55122.096	52330.335	49302.657
50	Bangladesh	170613.808	174367.811	176270.799	176833.633	175891.978	173337.329	169155.176	163525.071	156653.412	148734.772	139928.972	130380.012	120251.253	109737.095	99085.653	88538.725
64	Bhutan	802.359	821.7	831.195	834.538	832.481	824.569	809.498	786.57	756.375	719.941	678.438	633.046	585.185	536.22	487.711	440.767
356	India	1431429.051	1467777.016	1489842.318	1501251.159	1501197.693	1489055.409	1464272.734	1427708.728	1381337.263	1326838.611	1265630.032	1199083.854	1128575.699	1055962.211	982876.207	911186.501
364	Iran (Islamic Republic of)	87940.269	90593.637	92290.521	93503.023	94259.185	94465.717	93892.769	92309.242	89738.75	86448.796	82792.883	79096.094	75550.441	72150.242	68692.747	64995.894
462	Maldives	517.62	508.338	519.352	529.33	537.473	541.168	538.183	528.076	511.832	490.546	465.216	437.07	407.864	379.948	354.833	332.045
524	Nepal	31378.31	32415.26	32628.997	32560.676	32209.896	31564.154	30619	29386.259	27897.053	26159.404	24182.562	21999.35	19674.451	17298.782	14960.115	12720.937
586	Pakistan	240045.249	257004.097	271866.526	285659.063	298043.167	308051.609	315083.409	318927.227	319997.354	318511.637	314629.129	308423.849	300049.771	289861.836	278202.931	265477.496
144	Sri Lanka	21596.396	21548.594	21323.839	20973.536	20482.056	19825.301	19003.488	18048.384	17002.284	15895.785	14744.436	13553.94	12324.245	11050.086	9734.163	8392.684
1832	EASTERN AND SOUTH-EASTERN ASIA	2375868.49	2377758.226	2358128.72	2324487.945	2276928.686	2214617.906	2138156.003	2050307.454	1955348.645	1856964.597	1757031.919	1656311.779	1555723.867	1456774.367	1360360.298	1265899.188
906	Eastern Asia	1682472.19	1667216.882	1637320.175	1598060.755	1549898.227	1492479.388	1426513.195	1354262.07	1279025.613	1203535.252	1128934.645	1055614.321	984288.534	916096.721	851414.848	789028.407
156	China	1446703.145	1436585.898	1413472.508	1381915.254	1342146.35	1293619.069	1237153.421	1175179.597	1110745.381	1046063.098	981785.407	918005.044	855540.994	795668.094	738919.075	684049.526
344	China, Hong Kong SAR	7682.829	7842.121	7831.932	7757.431	7630.822	7466.523	7280.31	7076.006	6858.144	6631.725	6397.88	6166.588	5951.277	5766.316	5612.343	5489.163
446	China, Macao SAR	687.326	716.43	738.082	755.523	769.343	779.178	784.422	785.638	784.009	780.901	776.298	770.489	763.705	758.893	758.344	761.173
158	China, Taiwan Province of China	23763.182	23507.633	23060.151	22442.161	21646.228	20723.66	19712.874	18637.011	17519.247	16386.457	15269.935	14203.17	13229.514	12354.542	11563.978	10864.584
