country_code	name	2020-2025	2025-2030	2030-2035	2035-2040	2040-2045	2045-2050	2050-2055	2055-2060	2060-2065	2065-2070	2070-2075	2075-2080	2080-2085	2085-2090	2090-2095	2095-2100
148	Chad	4.9009	4.2096	3.577	3.058	2.6376	2.314	2.0732	1.89	1.7587	1.6357	1.5399	1.4639	1.3826	1.3224	1.2671	1.2276
178	Congo	3.7616	3.3726	3.0451	2.7909	2.5759	2.3902	2.2263	2.1052	1.9874	1.8641	1.773	1.6944	1.6042	1.5464	1.4797	1.4385
180	Democratic Republic of the Congo	4.9382	3.9396	3.0895	2.4661	2.0818	1.8422	1.6706	1.5345	1.4306	1.3542	1.2982	1.2598	1.2265	1.1976	1.1593	1.1396
226	Equatorial Guinea	3.6658	3.0255	2.5208	2.1797	1.9215	1.7476	1.592	1.4964	1.4034	1.3287	1.2677	1.222	1.1936	1.1596	1.1302	1.1134
266	Gabon	3.2578	2.8483	2.5449	2.2896	2.1	1.9391	1.7927	1.6805	1.5816	1.5191	1.4484	1.3689	1.3157	1.2742	1.2384	1.199
678	Sao Tome and Principe	3.6291	3.213	2.8636	2.5751	2.3309	2.1492	2.0049	1.8717	1.7496	1.6447	1.5738	1.4984	1.4367	1.3808	1.3373	1.2982
913	Southern Africa	2.0474	1.8503	1.6887	1.5673	1.4676	1.3915	1.3193	1.2801	1.2383	1.2176	1.2062	1.1976	1.2046	1.2225	1.2358	1.2616
72	Botswana	2.2937	2.0421	1.8345	1.6739	1.5258	1.413	1.3325	1.2507	1.1963	1.1537	1.111	1.0853	1.0869	1.0982	1.1159	1.138
748	Eswatini	2.414	2.1051	1.8877	1.6963	1.5549	1.4167	1.3139	1.2155	1.1296	1.0723	1.018	0.9973	0.9823	1.0047	1.0068	1.0339
426	Lesotho	2.5439	2.2732	2.0373	1.8774	1.7341	1.606	1.5101	1.4341	1.3576	1.2808	1.2345	1.1991	1.1694	1.1515	1.1392	1.1272
516	Namibia	2.7388	2.4278	2.1957	2.011	1.8411	1.701	1.5687	1.4572	1.3817	1.299	1.2359	1.1995	1.1638	1.1512	1.1267	1.1274
710	South Africa	1.9507	1.751	1.5792	1.468	1.3642	1.2763	1.2175	1.159	1.1249	1.097	1.0872	1.0914	1.0865	1.1043	1.1122	1.1264
914	Western Africa	4.606	4.1246	3.6398	3.1948	2.8476	2.6025	2.4111	2.26	2.1385	2.032	1.9408	1.8615	1.7712	1.7078	1.6427	1.5927
204	Benin	4.1103	3.6206	3.1979	2.8287	2.539	2.3087	2.1208	1.9652	1.8287	1.7222	1.6353	1.5551	1.4958	1.4292	1.3938	1.3506
