country_code	name	1950-1955	1955-1960	1960-1965	1965-1970	1970-1975	1975-1980	1980-1985	1985-1990	1990-1995	1995-2000	2000-2005	2005-2010	2010-2015	2015-2020	2020-2025	2025-2030	2030-2035	2035-2040	2040-2045	2045-2050	2050-2055	2055-2060	2060-2065	2065-2070	2070-2075	2075-2080	2080-2085	2085-2090	2090-2095	2095-2100
296	Kiribati	-0.646	-0.766	-0.786	-0.917	-1.12	-2.342	-3.011	-0.664	-4.435	-2.801	-1.938	-0.295	-4.123	-3.999	-2.001	-2.001	-2.001	-2.001	-2.001	-2.001	-2.001	-2.001	-2.001	-2.001	-2.001	-2.001	-2.001	-2.001	-2.001	-2.001
583	Micronesia (Fed. States of)	0.456	0.447	0.454	0.429	-7.534	0.12	0.445	-1.902	-1.662	-12.788	-12.284	-12.278	-2.999	-2.999	-2.999	-2.999	-2.999	-2.999	-2.999	-2.999	-2.999	-2.999	-2.999	-2.999	-2.999	-2.999	-2.999	-2.999	-2.999	-2.999
957	Polynesia	-12.641	-18.096	-5.428	-10.952	-26.124	-28.754	-28.909	-34.337	-34.022	-29.815	-30.752	-46.514	-41.257	-29.822	-19.618	-17.143	-15.865	-15.094	-14.521	-14.081	-14.081	-14.081	-14.081	-14.081	-14.081	-14.081	-14.081	-14.081	-14.081	-14.081
258	French Polynesia	-1.286	-2.427	3.19	3.344	5.001	4.674	3.65	-0.359	-3.424	3.483	0.077	-9.019	-8.016	-5	-2.5	-1	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5
882	Samoa	-4.981	-4.473	-3.402	-6.803	-14.914	-18.979	-18.695	-19.526	-13.998	-17.141	-15.641	-15.085	-12.189	-14.013	-7.599	-7.599	-7.599	-7.599	-7.599	-7.599	-7.599	-7.599	-7.599	-7.599	-7.599	-7.599	-7.599	-7.599	-7.599	-7.599
776	Tonga	-1.343	-4.686	0.424	-2.881	-7.485	-7.815	-12.375	-10.786	-10.98	-8.435	-7.835	-7.761	-12.992	-3.999	-3.999	-3.999	-3.999	-3.999	-3.999	-3.999	-3.999	-3.999	-3.999	-3.999	-3.999	-3.999	-3.999	-3.999	-3.999	-3.999
923	Eastern Europe	-170.984	-2054.472	-1002.267	-463.665	-243.662	442.542	782.518	-27.61	1447.939	1125.029	967.21	1842.57	1453.92	605.498	475.681	525.368	525.107	524.969	525.751	526.866	526.866	526.866	526.866	526.866	526.866	526.866	526.866	526.866	526.866	526.866
112	Belarus	-388.179	-164.536	-125.387	65.585	37.146	38.298	47.114	-23.021	-63.057	56.146	-6.382	63.933	72.123	43.648	14.998	14.998	14.998	14.998	14.998	14.998	14.998	14.998	14.998	14.998	14.998	14.998	14.998	14.998	14.998	14.998
100	Bulgaria	-100.895	-43.465	-1.437	-6.423	-43.396	-94.868	-22.346	-184.143	-356.464	-133.824	-85.5	-83.742	-24.472	-24.001	-24.001	-24.001	-24.001	-24.001	-24.001	-24.001	-24.001	-24.001	-24.001	-24.001	-24.001	-24.001	-24.001	-24.001	-24.001	-24.001
203	Czechia	59.997	-36.387	24.999	-129.099	9.999	9.999	-52.946	5.671	29.999	46.002	47.402	250.889	59.997	110.057	110.057	110.057	110.057	110.057	110.057	110.057	110.057	110.057	110.057	110.057	110.057	110.057	110.057	110.057	110.057	110.057
348	Hungary	24.754	-174.316	21.715	15.731	-24.419	13.04	-115.8	-91.554	99.98	78.562	61.589	25.15	29.999	29.999	29.999	29.999	29.999	29.999	29.999	29.999	29.999	29.999	29.999	29.999	29.999	29.999	29.999	29.999	29.999	29.999
616	Poland	0	-268.051	-62.544	-143.114	-170.903	-106.595	-119.193	-304.973	-159.999	-85.199	-183.471	-178.456	-320.806	-146.976	-50.002	-50.002	-50.002	-50.002	-50.002	-50.002	-50.002	-50.002	-50.002	-50.002	-50.002	-50.002	-50.002	-50.002	-50.002	-50.002
498	Republic of Moldova	90.096	141.57	100.89	74.449	55.824	-26.414	-9.185	-84.531	-131.953	-165.309	-12.079	-47.911	-7.02	-6.935	-6.935	-6.935	-6.935	-6.935	-6.935	-6.935	-6.935	-6.935	-6.935	-6.935	-6.935	-6.935	-6.935	-6.935	-6.935	-6.935
642	Romania	-2.001	-2.001	-2.001	-2.001	-2.001	-99.999	-200	-200	-520.001	-580.778	-468.204	-774.651	-300.001	-369.997	-74.999	-40.001	-40.001	-40.001	-40.001	-40.001	-40.001	-40.001	-40.001	-40.001	-40.001	-40.001	-40.001	-40.001	-40.001	-40.001
643	Russian Federation	32.795	-1202.955	-1387.844	-549.722	-296.861	614.394	1100.559	890.253	2490.121	2374.657	1778.101	2326.672	1800.6	912.279	451.565	466.254	485.993	485.855	486.637	487.752	487.752	487.752	487.752	487.752	487.752	487.752	487.752	487.752	487.752	487.752
703	Slovakia	68.523	17.987	-26.427	-57.838	-15.254	-9.696	-34.777	-35.312	-15.108	-2.964	1.199	-8.855	11.346	7.423	4.999	4.999	4.999	4.999	4.999	4.999	4.999	4.999	4.999	4.999	4.999	4.999	4.999	4.999	4.999	4.999
804	Ukraine	43.926	-322.318	455.769	268.767	206.203	104.383	189.092	0	74.421	-462.264	-165.445	269.541	132.154	50.001	20	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0
924	Northern Europe	-598.684	-92.412	203.611	61.051	368.441	294.1	39.477	304.484	176.013	678.131	1298.372	2726.465	1611.447	1699.59	1147.2	1231.417	1289.952	1299.73	1301.064	1302.76	1302.76	1302.76	1302.76	1302.76	1302.76	1302.76	1302.76	1302.76	1302.76	1302.76
830	Channel Islands	2.186	2.251	2.934	3.88	4.25	1.726	5.38	6.085	1.17	2.291	1.513	5.97	3.57	6.754	4.178	4.178	4.178	4.178	4.178	4.178	4.178	4.178	4.178	4.178	4.178	4.178	4.178	4.178	4.178	4.178
208	Denmark	-18.28	-32.64	2.256	21.866	23.256	14.925	9.319	32.839	65.466	74.568	46.306	87.989	106.841	75.998	75.998	75.998	75.998	75.998	75.998	75.998	75.998	75.998	75.998	75.998	75.998	75.998	75.998	75.998	75.998	75.998
233	Estonia	36.999	26.899	43.228	41.204	30.581	30.51	25.9	15.497	-111.876	-1.197	-18.406	-15.151	-10.516	19.555	-4.999	-4.999	-4.999	-4.999	-4.999	-4.999	-4.999	-4.999	-4.999	-4.999	-4.999	-4.999	-4.999	-4.999	-4.999	-4.999
246	Finland	-32.54	-27.747	-64.984	-97.937	28.88	-29.377	26.181	18.268	47.223	22.154	31.935	57.558	81.416	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70
352	Iceland	-0.413	0.323	-0.732	-2.757	-1.061	-3.929	0.26	0.646	-1.054	1.02	2.94	12.007	-2.163	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9
372	Ireland	-170.354	-207.241	-105.837	-57.278	44.335	51.765	-60.929	-125.947	-15.374	84.879	201.467	197.285	-111.819	118.02	50.002	50.002	50.002	50.002	50.002	50.002	50.002	50.002	50.002	50.002	50.002	50.002	50.002	50.002	50.002	50.002
428	Latvia	28.718	66.97	79.651	70.78	54.668	36.327	30.762	41.91	-116.474	-46.601	-72.49	-86.594	-83.325	-74.186	-40.001	-20	-10.01	-5.001	-5.001	-5.001	-5.001	-5.001	-5.001	-5.001	-5.001	-5.001	-5.001	-5.001	-5.001	-5.001
440	Lithuania	-73.35	-24.501	24.715	26.314	37.782	38.815	43.804	36.863	-100.301	-93.925	-99.104	-150.93	-146.217	-163.902	-69.998	-29.999	-14.998	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999
578	Norway	-3.962	-9.438	-2.274	4.178	15.87	20.728	24.805	38.715	46.903	58.773	67.4	163.433	221.814	140	140	140	140	140	140	140	140	140	140	140	140	140	140	140	140	140
752	Sweden	52.052	47.266	80.351	130.98	18.798	88.567	29.799	134.569	156.46	58.47	141.723	262.453	253.958	200	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150
826	United Kingdom	-415.028	69.966	143.068	-84.853	106.415	39.119	-97.495	98.758	205.443	513.361	992.223	2189.404	1300.231	1303.25	768.22	792.638	826.182	825.952	827.286	829.182	829.182	829.182	829.182	829.182	829.182	829.182	829.182	829.182	829.182	829.182
925	Southern Europe	-1170.242	-1718.532	-1432.888	-1553.988	73.879	700.081	270.126	-269.324	-197.293	65.634	4416.041	2681.977	425.216	643.23	662.487	625.822	689.556	683.755	587.518	491.297	491.297	491.297	491.297	491.297	491.297	491.297	491.297	491.297	491.297	491.297
8	Albania	-0.099	-0.099	-0.099	-0.099	-0.099	-0.099	-0.099	-0.099	-443.212	-179.606	-176.774	-217.358	-136.59	-69.998	-69.998	-55	-40	-40	-40	-40	-40	-40	-40	-40	-40	-40	-40	-40	-40	-40
70	Bosnia and Herzegovina	-50.002	-50.002	-50.002	-96.958	-82.247	-74.132	-29.999	-134.587	-740.715	-159.283	-6	-59.246	-258.529	-107.926	-2.506	-2.506	-2.506	-2.506	-2.506	-2.506	-2.506	-2.506	-2.506	-2.506	-2.506	-2.506	-2.506	-2.506	-2.506	-2.506
191	Croatia	-0.018	-0.018	1.854	-1.225	-18.403	18.681	54.369	26.145	-143.579	-188.129	-2.58	-10.499	-38.493	-40.004	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999	-9.999
300	Greece	-70.009	-201.529	-256.691	-187.126	20.771	297.368	100.241	178.887	459.178	297.431	113.586	-370.769	-161.799	-80	-40	20	50	50	50	50	50	50	50	50	50	50	50	50	50	50
380	Italy	-236.164	-554.545	-230.527	-231.781	19.396	164.927	264.799	-10.058	152.825	-298.237	1664.343	1050.948	1637.369	744.713	587.029	466.256	485.991	485.853	389.31	292.651	292.651	292.651	292.651	292.651	292.651	292.651	292.651	292.651	292.651	292.651
470	Malta	-29.215	-27.724	-11.71	-12.601	-9.682	-4.843	2.553	1.159	1.63	6.378	5.611	5.737	15.505	4.501	3.999	2.999	2.001	2.001	2.001	2.001	2.001	2.001	2.001	2.001	2.001	2.001	2.001	2.001	2.001	2.001
499	Montenegro	9.999	-2.001	-2.001	-53.773	-2.001	-7.401	-2.001	-29.965	-20.249	-21.588	-7.999	-0.683	-3.112	-2.4	-2.4	-2.4	-2.4	-2.4	-2.4	-2.4	-2.4	-2.4	-2.4	-2.4	-2.4	-2.4	-2.4	-2.4	-2.4	-2.4
807	North Macedonia	0	-44.94	-40.94	-28.981	-61.002	-14.749	-72.752	-98.818	-100.107	-4.999	-14.572	-7.399	-8.853	-4.999	-4.999	-4.999	-4.999	-4.999	-4.999	-4.999	-4.999	-4.999	-4.999	-4.999	-4.999	-4.999	-4.999	-4.999	-4.999	-4.999
620	Portugal	-307.374	-326.554	-545.329	-697.165	108.187	198.629	-66.894	-147.873	149.122	173.604	178.353	92.133	-140	-30.001	40	50.002	50.002	50.002	50.002	50.002	50.002	50.002	50.002	50.002	50.002	50.002	50.002	50.002	50.002	50.002
688	Serbia	35.206	-50.057	-88.14	-89.744	-20.651	7.68	-10.36	-27.488	178.348	-495.902	-276.331	-119.556	29.559	20	-50	-50	-50	-50	-50	-50	-50	-50	-50	-50	-50	-50	-50	-50	-50	-50
705	Slovenia	-20	-9.672	-22.059	-14.95	17.942	34.686	68.363	32.609	-17.461	1.487	14.998	39.348	16.571	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999	9.999
724	Spain	-505.033	-455.026	-193.807	-145.936	96.99	76.903	-43.292	-67.68	319.27	931.072	2908.209	2273.848	-520.442	200	200	200	200	194.341	194.656	195.098	195.098	195.098	195.098	195.098	195.098	195.098	195.098	195.098	195.098	195.098
926	Western Europe	188.197	980.318	2440.805	1616.069	1628.426	592.281	485.965	2398.694	3542.239	1292.418	2497.335	1392.198	3399.738	3856.736	1584.866	1613.596	1653.353	1652.928	1654.981	1657.949	1657.949	1657.949	1657.949	1657.949	1657.949	1657.949	1657.949	1657.949	1657.949	1657.949
40	Austria	-77.999	-52.002	15.996	50.401	82.001	5.502	18.002	110.999	227.841	65.082	178.117	153.763	267.172	324.998	99.999	99.999	99.999	99.999	99.999	99.999	99.999	99.999	99.999	99.999	99.999	99.999	99.999	99.999	99.999	99.999
56	Belgium	53.71	46.636	38.304	47.288	70.98	73.523	18.478	42.556	106.947	50.87	219.56	294.27	258.672	240	119.998	119.998	119.998	119.998	119.998	119.998	119.998	119.998	119.998	119.998	119.998	119.998	119.998	119.998	119.998	119.998
250	France	214.483	830.406	1417.869	491.613	543.072	258.429	291.57	276.383	122.17	193.631	926.483	446.12	423.831	182.636	316.098	326.381	340.194	340.099	340.648	341.429	341.429	341.429	341.429	341.429	341.429	341.429	341.429	341.429	341.429	341.429
276	Germany	-42.001	39.829	669.314	871.265	701.731	228.894	0.023	1683.737	2628.459	715.944	824.445	43.087	1938.576	2719.112	722.502	746.007	777.578	777.362	778.616	780.4	780.4	780.4	780.4	780.4	780.4	780.4	780.4	780.4	780.4	780.4
442	Luxembourg	5.756	4.191	8.527	5.918	15.284	11.846	2.552	12.831	20.04	19.94	14.473	42.279	48.704	48.704	25.001	19.998	19.998	19.998	19.998	19.998	19.998	19.998	19.998	19.998	19.998	19.998	19.998	19.998	19.998	19.998
528	Netherlands	-84.929	-22.221	11.589	54.636	186.745	145.804	71.525	139.748	186.409	178.553	146.02	65.713	62.687	80	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
756	Switzerland	119.036	129.958	277.152	92.978	25.185	-135.365	81.04	130.857	247.406	65.218	186.125	344.872	397.267	259.999	200	200	194.396	194.34	194.654	195.099	195.099	195.099	195.099	195.099	195.099	195.099	195.099	195.099	195.099	195.099
124	Canada	555.781	564.799	178.691	611.117	758.104	420.633	373.939	859.217	690.555	783.535	1052.013	1326.431	1241.416	1210.159	1174.069	1212.268	1263.572	1263.223	1265.258	1268.158	1268.158	1268.158	1268.158	1268.158	1268.158	1268.158	1268.158	1268.158	1268.158	1268.158
840	United States of America	867.763	2124.893	1835.728	1556.054	2889.346	3770.881	3382.46	3366.853	4463.754	8859.954	5334.893	5428.756	4961.716	4774.029	4612.278	4911.552	5234.105	5312.327	5369.556	5406.26	5406.26	5406.26	5406.26	5406.26	5406.26	5406.26	5406.26	5406.26	5406.26	5406.26
