country_code	name	2020-2025	2025-2030	2030-2035	2035-2040	2040-2045	2045-2050	2050-2055	2055-2060	2060-2065	2065-2070	2070-2075	2075-2080	2080-2085	2085-2090	2090-2095	2095-2100
524	Nepal	1.5487	1.2921	1.1212	1.0761	1.0512	1.047	1.0573	1.069	1.088	1.1064	1.1213	1.1377	1.152	1.1659	1.1771	1.1857
586	Pakistan	2.988	2.5929	2.287	2.1225	1.9916	1.8706	1.773	1.6801	1.6068	1.5346	1.4771	1.4301	1.3872	1.3563	1.3299	1.3128
144	Sri Lanka	1.8776	1.6593	1.4948	1.4438	1.4023	1.3668	1.3405	1.3197	1.3016	1.2897	1.282	1.2763	1.2722	1.2702	1.2683	1.2677
156	China	1.4548	1.3169	1.2278	1.2335	1.2425	1.2474	1.253	1.2566	1.2608	1.2649	1.2645	1.2665	1.2679	1.2689	1.2705	1.272
344	China, Hong Kong SAR	1.1634	1.082	1.0363	1.0835	1.1181	1.1453	1.1683	1.1851	1.2016	1.2149	1.225	1.2322	1.2367	1.2435	1.2456	1.2508
446	China, Macao SAR	1.0466	0.9767	0.9397	0.9919	1.0377	1.0774	1.1034	1.1289	1.1474	1.1668	1.1785	1.1879	1.1992	1.2063	1.213	1.2201
158	China, Taiwan Province of China	0.9855	0.9084	0.8704	0.9224	0.9636	1.0033	1.0344	1.0608	1.0842	1.1021	1.1195	1.1313	1.1455	1.1561	1.1662	1.1746
408	Dem. People's Republic of Korea	1.6119	1.4311	1.3011	1.2835	1.2666	1.2559	1.2458	1.2417	1.2396	1.2385	1.2372	1.2391	1.2389	1.2419	1.2418	1.2425
392	Japan	1.1174	1.0015	0.9495	0.987	1.0184	1.0452	1.0671	1.087	1.1033	1.1172	1.1292	1.1393	1.1476	1.1558	1.1625	1.1689
496	Mongolia	2.481	2.1858	1.9639	1.8601	1.7721	1.7008	1.6357	1.586	1.5441	1.5106	1.4805	1.456	1.4347	1.4137	1.3992	1.386
410	Republic of Korea	0.8251	0.6938	0.6809	0.7535	0.8227	0.8855	0.9371	0.9827	1.0222	1.0554	1.0846	1.1063	1.127	1.1405	1.1542	1.168
96	Brunei Darussalam	1.5076	1.2894	1.1347	1.1054	1.0923	1.09	1.094	1.1052	1.117	1.1287	1.141	1.1551	1.1666	1.1765	1.1838	1.1942
116	Cambodia	2.144	1.8852	1.6909	1.6095	1.5339	1.4778	1.4206	1.3775	1.342	1.3102	1.2857	1.2685	1.2548	1.2459	1.2403	1.237
